mapName,scenFile,agentNum,seed,shieldType,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,200,0,CS-PIBT,True,39220,36577,200,1.301
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,200,0,CS-PIBT,True,38332,35654,200,1.297
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,100,0,CS-PIBT,True,17656,17084,100,0.538
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,300,0,CS-PIBT,True,58920,55154,300,1.623
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,300,0,CS-PIBT,True,60836,56496,300,1.653
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,300,0,CS-PIBT,True,58844,54816,300,1.690
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,300,0,CS-PIBT,True,59689,54162,300,1.754
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,300,0,CS-PIBT,True,57842,54022,300,1.748
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,300,0,CS-PIBT,True,57736,54188,300,1.803
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,300,0,CS-PIBT,True,61116,55033,300,1.833
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,400,0,CS-PIBT,True,78260,72219,400,2.193
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,400,0,CS-PIBT,True,80740,74125,400,2.241
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,400,0,CS-PIBT,True,79965,72388,400,2.372
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,400,0,CS-PIBT,True,81910,74544,400,2.253
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,400,0,CS-PIBT,True,79795,72692,400,2.439
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,400,0,CS-PIBT,True,82371,73946,400,2.352
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,400,0,CS-PIBT,True,83741,76131,400,2.416
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,100,0,CS-PIBT,True,18668,18261,100,0.541
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,200,0,CS-PIBT,True,37573,35038,200,1.237
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,500,0,CS-PIBT,True,106516,95530,500,2.893
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,500,0,CS-PIBT,True,104036,92896,500,2.811
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,500,0,CS-PIBT,True,101303,91985,500,2.773
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,500,0,CS-PIBT,True,105112,93512,500,2.885
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,500,0,CS-PIBT,True,101062,90833,500,2.855
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,200,0,CS-PIBT,True,38152,35876,200,1.023
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,500,0,CS-PIBT,True,101629,90474,500,3.003
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,300,0,CS-PIBT,True,59632,54727,300,1.908
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,100,0,CS-PIBT,True,20152,19394,100,0.642
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,600,0,CS-PIBT,True,123256,110847,600,3.350
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,600,0,CS-PIBT,True,127592,112350,600,3.461
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,500,0,CS-PIBT,True,101046,91954,500,2.898
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,600,0,CS-PIBT,True,123574,109842,600,3.581
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,300,0,CS-PIBT,True,59354,55092,300,1.696
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,600,0,CS-PIBT,True,130015,114569,600,3.567
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,600,0,CS-PIBT,True,123415,109084,600,3.594
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,600,0,CS-PIBT,True,128029,112667,600,3.661
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,400,0,CS-PIBT,True,78948,71820,400,2.442
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,700,0,CS-PIBT,True,147546,129447,700,4.043
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,700,0,CS-PIBT,True,146000,128779,700,3.849
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,100,0,CS-PIBT,True,18872,18306,100,0.631
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,200,0,CS-PIBT,True,38527,36835,200,1.222
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,700,0,CS-PIBT,True,153631,131791,700,4.038
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,700,0,CS-PIBT,True,147705,128374,700,4.176
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,700,0,CS-PIBT,True,151201,132889,700,4.162
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,500,0,CS-PIBT,True,99241,88859,500,2.953
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,800,0,CS-PIBT,True,173633,150753,800,4.536
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,400,0,CS-PIBT,True,82838,75182,400,2.299
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,600,0,CS-PIBT,True,124015,111448,600,3.597
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,700,0,CS-PIBT,True,150963,132114,700,4.401
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,300,0,CS-PIBT,True,60024,55947,300,1.761
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,200,0,CS-PIBT,True,37487,35337,200,1.177
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,800,0,CS-PIBT,True,168533,147484,800,4.449
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,800,0,CS-PIBT,True,178426,151409,800,4.627
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,500,0,CS-PIBT,True,104830,94043,500,2.679
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,100,0,CS-PIBT,True,18661,18053,100,0.698
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,800,0,CS-PIBT,True,171008,147754,800,4.724
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,900,0,CS-PIBT,True,195546,168550,900,4.922
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,800,0,CS-PIBT,True,170056,147058,800,4.849
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,800,0,CS-PIBT,True,176957,150678,800,4.974
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,700,0,CS-PIBT,True,149159,131103,700,4.298
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,400,0,CS-PIBT,True,81025,73917,400,2.363
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,300,0,CS-PIBT,True,57678,52990,300,1.709
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,100,0,CS-PIBT,True,19503,18805,100,0.575
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,600,0,CS-PIBT,True,125384,109469,600,3.894
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,900,0,CS-PIBT,True,200221,170320,900,5.196
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,200,0,CS-PIBT,True,39561,36821,200,1.283
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,600,0,CS-PIBT,True,128280,114404,600,3.369
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,900,0,CS-PIBT,True,195153,168685,900,5.368
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,900,0,CS-PIBT,True,195249,167176,900,5.339
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,900,0,CS-PIBT,True,194219,166137,900,5.437
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,900,0,CS-PIBT,True,199294,171795,900,5.586
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,100,0,CS-PIBT,True,18755,18514,100,0.662
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,800,0,CS-PIBT,True,171936,150840,800,4.942
Berlin_1_256,data/scen-random/Berlin_1_256-random-12.scen,1000,0,CS-PIBT,True,226576,190225,1000,5.757
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,400,0,CS-PIBT,True,78429,71873,400,2.268
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,200,0,CS-PIBT,True,40484,38013,200,1.236
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,500,0,CS-PIBT,True,102003,91699,500,2.939
Berlin_1_256,data/scen-random/Berlin_1_256-random-14.scen,1000,0,CS-PIBT,True,221311,187927,1000,5.821
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,700,0,CS-PIBT,True,147787,128289,700,4.517
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,300,0,CS-PIBT,True,61494,55957,300,1.920
Berlin_1_256,data/scen-random/Berlin_1_256-random-1.scen,1000,0,CS-PIBT,True,218692,187143,1000,5.957
Berlin_1_256,data/scen-random/Berlin_1_256-random-10.scen,1000,0,CS-PIBT,True,221737,189220,1000,6.045
Berlin_1_256,data/scen-random/Berlin_1_256-random-13.scen,1000,0,CS-PIBT,True,215484,184861,1000,6.038
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,100,0,CS-PIBT,True,18345,18074,100,0.513
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,700,0,CS-PIBT,True,152352,135657,700,3.866
Berlin_1_256,data/scen-random/Berlin_1_256-random-11.scen,1000,0,CS-PIBT,True,227051,191310,1000,6.200
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,600,0,CS-PIBT,True,124294,110929,600,3.287
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,200,0,CS-PIBT,True,39907,37534,200,1.282
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,500,0,CS-PIBT,True,100315,90553,500,2.807
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,400,0,CS-PIBT,True,82918,73442,400,2.331
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,900,0,CS-PIBT,True,197246,172593,900,5.768
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,300,0,CS-PIBT,True,63109,57352,300,1.924
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,800,0,CS-PIBT,True,172066,148337,800,5.170
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,200,0,CS-PIBT,True,38249,36315,200,1.110
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,100,0,CS-PIBT,True,18957,18274,100,0.658
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,300,0,CS-PIBT,True,61213,56758,300,1.828
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,100,0,CS-PIBT,True,18740,18087,100,0.598
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,600,0,CS-PIBT,True,122546,108846,600,3.369
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,700,0,CS-PIBT,True,146961,129687,700,4.105
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,400,0,CS-PIBT,True,83024,75391,400,2.523
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,300,0,CS-PIBT,True,58910,54919,300,1.602
Berlin_1_256,data/scen-random/Berlin_1_256-random-15.scen,1000,0,CS-PIBT,True,223284,193125,1000,6.425
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,800,0,CS-PIBT,True,178656,156574,800,4.736
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,500,0,CS-PIBT,True,106873,93287,500,3.094
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,200,0,CS-PIBT,True,39083,37554,200,1.261
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,900,0,CS-PIBT,True,197928,168737,900,5.826
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,400,0,CS-PIBT,True,81237,73990,400,2.377
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,200,0,CS-PIBT,True,38644,36820,200,1.133
Berlin_1_256,data/scen-random/Berlin_1_256-random-25.scen,100,0,CS-PIBT,True,18537,18223,100,0.557
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,500,0,CS-PIBT,True,106389,95434,500,3.151
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,800,0,CS-PIBT,True,171551,149150,800,4.692
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,700,0,CS-PIBT,True,144524,126910,700,3.943
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,900,0,CS-PIBT,True,201142,174521,900,5.288
Berlin_1_256,data/scen-random/Berlin_1_256-random-16.scen,1000,0,CS-PIBT,True,223362,188208,1000,6.089
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,600,0,CS-PIBT,True,130157,112770,600,3.705
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,300,0,CS-PIBT,True,59119,55365,300,1.765
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,300,0,CS-PIBT,True,58130,53650,300,1.541
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,400,0,CS-PIBT,True,81577,73097,400,2.543
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,900,0,CS-PIBT,True,196013,168862,900,5.209
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,100,0,CS-PIBT,True,18499,17658,100,0.526
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,500,0,CS-PIBT,True,103705,94354,500,3.050
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,800,0,CS-PIBT,True,165327,144998,800,4.482
Berlin_1_256,data/scen-random/Berlin_1_256-random-17.scen,1000,0,CS-PIBT,True,229088,195614,1000,5.863
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,600,0,CS-PIBT,True,128921,114046,600,3.734
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,400,0,CS-PIBT,True,80346,73746,400,2.326
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,700,0,CS-PIBT,True,152423,131094,700,4.303
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,100,0,CS-PIBT,True,19262,18328,100,0.517
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,400,0,CS-PIBT,True,79024,71331,400,2.187
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,500,0,CS-PIBT,True,102545,91799,500,3.199
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,200,0,CS-PIBT,True,38303,35644,200,1.074
Berlin_1_256,data/scen-random/Berlin_1_256-random-18.scen,1000,0,CS-PIBT,True,221501,189275,1000,5.795
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,600,0,CS-PIBT,True,125900,113021,600,3.688
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,700,0,CS-PIBT,True,153159,133026,700,4.384
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,500,0,CS-PIBT,True,102574,91639,500,2.917
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,900,0,CS-PIBT,True,191224,165191,900,5.259
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,800,0,CS-PIBT,True,175426,150192,800,4.925
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,200,0,CS-PIBT,True,38227,35915,200,1.105
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,300,0,CS-PIBT,True,59208,54014,300,1.553
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,500,0,CS-PIBT,True,102814,90814,500,2.744
Berlin_1_256,data/scen-random/Berlin_1_256-random-5.scen,100,0,CS-PIBT,True,20182,19219,100,0.621
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,600,0,CS-PIBT,True,124243,109788,600,3.838
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,600,0,CS-PIBT,True,125049,110862,600,3.441
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,700,0,CS-PIBT,True,151355,133714,700,4.252
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,600,0,CS-PIBT,True,124150,109994,600,3.044
Berlin_1_256,data/scen-random/Berlin_1_256-random-25.scen,400,0,CS-PIBT,True,82898,74047,400,2.405
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,800,0,CS-PIBT,True,175794,152580,800,5.005
Berlin_1_256,data/scen-random/Berlin_1_256-random-19.scen,1000,0,CS-PIBT,True,216106,185093,1000,5.890
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,300,0,CS-PIBT,True,58803,54063,300,1.527
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,900,0,CS-PIBT,True,199434,168754,900,5.539
Berlin_1_256,data/scen-random/Berlin_1_256-random-6.scen,100,0,CS-PIBT,True,17875,17335,100,0.559
Berlin_1_256,data/scen-random/Berlin_1_256-random-5.scen,200,0,CS-PIBT,True,40433,37630,200,1.156
Berlin_1_256,data/scen-random/Berlin_1_256-random-25.scen,200,0,CS-PIBT,False,39080,37155,198,2.974
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,700,0,CS-PIBT,True,145565,128428,700,4.050
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,400,0,CS-PIBT,True,83357,73969,400,2.424
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,700,0,CS-PIBT,True,147007,129025,700,4.469
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,800,0,CS-PIBT,True,175611,154097,800,4.956
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,900,0,CS-PIBT,True,200325,173465,900,5.590
Berlin_1_256,data/scen-random/Berlin_1_256-random-2.scen,1000,0,CS-PIBT,True,221754,186952,1000,6.127
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,400,0,CS-PIBT,True,79893,72628,400,2.148
Berlin_1_256,data/scen-random/Berlin_1_256-random-7.scen,100,0,CS-PIBT,True,16343,15296,100,0.540
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,700,0,CS-PIBT,True,150166,130176,700,3.840
Berlin_1_256,data/scen-random/Berlin_1_256-random-6.scen,200,0,CS-PIBT,True,37679,35877,200,1.153
Berlin_1_256,data/scen-random/Berlin_1_256-random-5.scen,300,0,CS-PIBT,True,59695,55679,300,1.660
Berlin_1_256,data/scen-random/Berlin_1_256-random-20.scen,1000,0,CS-PIBT,True,226675,193483,1000,5.835
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,900,0,CS-PIBT,True,200423,173601,900,5.480
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,500,0,CS-PIBT,True,104058,92561,500,3.021
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,800,0,CS-PIBT,True,172205,148909,800,5.070
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,800,0,CS-PIBT,True,171563,149548,800,4.756
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,800,0,CS-PIBT,True,173774,150347,800,4.388
Berlin_1_256,data/scen-random/Berlin_1_256-random-7.scen,200,0,CS-PIBT,True,36598,33563,200,1.139
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,500,0,CS-PIBT,True,100885,90487,500,2.679
Berlin_1_256,data/scen-random/Berlin_1_256-random-6.scen,300,0,CS-PIBT,True,58246,54202,300,1.687
Berlin_1_256,data/scen-random/Berlin_1_256-random-8.scen,100,0,CS-PIBT,True,21377,20358,100,0.649
Berlin_1_256,data/scen-random/Berlin_1_256-random-5.scen,400,0,CS-PIBT,True,81082,73939,400,2.242
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,900,0,CS-PIBT,True,196707,168351,900,5.201
Berlin_1_256,data/scen-random/Berlin_1_256-random-21.scen,1000,0,CS-PIBT,True,223645,193269,1000,6.083
empty-32-32,data/scen-random/empty-32-32-random-1.scen,100,0,CS-PIBT,True,2687,2381,100,0.072
Berlin_1_256,data/scen-random/Berlin_1_256-random-22.scen,900,0,CS-PIBT,True,195612,168296,900,5.711
Berlin_1_256,data/scen-random/Berlin_1_256-random-3.scen,600,0,CS-PIBT,True,126445,111613,600,3.624
Berlin_1_256,data/scen-random/Berlin_1_256-random-4.scen,600,0,CS-PIBT,True,125324,111000,600,3.114
Berlin_1_256,data/scen-random/Berlin_1_256-random-25.scen,700,0,CS-PIBT,True,148684,131201,700,4.271
empty-32-32,data/scen-random/empty-32-32-random-1.scen,200,0,CS-PIBT,True,6209,5381,200,0.148
Berlin_1_256,data/scen-random/Berlin_1_256-random-7.scen,300,0,CS-PIBT,True,58630,52291,300,1.673
empty-32-32,data/scen-random/empty-32-32-random-10.scen,100,0,CS-PIBT,True,2810,2556,100,0.075
Berlin_1_256,data/scen-random/Berlin_1_256-random-24.scen,900,0,CS-PIBT,True,194759,168614,900,4.944
Berlin_1_256,data/scen-random/Berlin_1_256-random-25.scen,300,0,CS-PIBT,False,61007,56122,298,4.542
Berlin_1_256,data/scen-random/Berlin_1_256-random-5.scen,500,0,CS-PIBT,True,103976,92869,500,2.721
empty-32-32,data/scen-random/empty-32-32-random-1.scen,300,0,CS-PIBT,True,10282,9088,300,0.219
Berlin_1_256,data/scen-random/Berlin_1_256-random-9.scen,100,0,CS-PIBT,True,20476,19694,100,0.591
Berlin_1_256,data/scen-random/Berlin_1_256-random-8.scen,200,0,CS-PIBT,True,41476,38934,200,1.217
empty-32-32,data/scen-random/empty-32-32-random-10.scen,200,0,CS-PIBT,True,6387,5500,200,0.167
empty-32-32,data/scen-random/empty-32-32-random-11.scen,100,0,CS-PIBT,True,2951,2534,100,0.078
empty-32-32,data/scen-random/empty-32-32-random-10.scen,300,0,CS-PIBT,True,10801,9205,300,0.230
empty-32-32,data/scen-random/empty-32-32-random-11.scen,200,0,CS-PIBT,True,6533,5473,200,0.137
empty-32-32,data/scen-random/empty-32-32-random-12.scen,100,0,CS-PIBT,True,2782,2362,100,0.074
empty-32-32,data/scen-random/empty-32-32-random-1.scen,400,0,CS-PIBT,True,15891,13931,400,0.316
empty-32-32,data/scen-random/empty-32-32-random-12.scen,200,0,CS-PIBT,True,6106,5287,200,0.140
Berlin_1_256,data/scen-random/Berlin_1_256-random-23.scen,1000,0,CS-PIBT,True,220800,188324,1000,5.732
Berlin_1_256,data/scen-random/Berlin_1_256-random-6.scen,400,0,CS-PIBT,True,80050,72827,400,2.419
empty-32-32,data/scen-random/empty-32-32-random-11.scen,300,0,CS-PIBT,True,10516,8992,300,0.220
empty-32-32,data/scen-random/empty-32-32-random-13.scen,100,0,CS-PIBT,True,2808,2426,100,0.067
empty-32-32,data/scen-random/empty-32-32-random-10.scen,400,0,CS-PIBT,True,16286,13981,400,0.333
empty-32-32,data/scen-random/empty-32-32-random-12.scen,300,0,CS-PIBT,True,10638,9165,300,0.227
empty-32-32,data/scen-random/empty-32-32-random-13.scen,200,0,CS-PIBT,True,6238,5488,200,0.139
empty-32-32,data/scen-random/empty-32-32-random-14.scen,100,0,CS-PIBT,True,2749,2507,100,0.070
empty-32-32,data/scen-random/empty-32-32-random-1.scen,500,0,CS-PIBT,True,23653,20387,500,0.497
Berlin_1_256,data/scen-random/Berlin_1_256-random-7.scen,400,0,CS-PIBT,True,79774,69964,400,2.072
empty-32-32,data/scen-random/empty-32-32-random-11.scen,400,0,CS-PIBT,True,16104,13563,400,0.348
